"MB-5541"	"MB-0120"	"MB-4685"	"MB-4708"	"MB-4770"	"MB-4665"	"MB-4627"	"MB-5195"	"MB-4710"	"MB-4735"	"MB-4858"	"MB-4718"	"MB-4672"	"MB-4706"	"MB-4800"	"MB-5495"	"MB-5115"	"MB-5549"	"MB-5281"	"MB-4825"	"MB-5253"	"MB-4729"	"MB-4618"	"MB-4796"	"MB-4886"	"MB-5045"	"MB-4674"	"MB-5074"	"MB-4633"	"MB-5189"	"MB-4911"	"MB-4869"	"MB-4887"	"MB-4862"	"MB-5273"	"MB-5145"	"MB-4704"	"MB-5183"	"MB-5338"	"MB-4670"	"MB-5232"	"MB-4173"	"MB-4655"	"MB-4691"	"MB-5126"	"MB-4667"	"MB-4694"	"MB-4871"	"MB-4797"	"MB-4888"	"MB-4900"	"MB-5011"	"MB-5120"	"MB-4732"	"MB-5341"	"MB-4719"	"MB-4642"	"MB-5233"	"MB-4698"	"MB-5238"	"MB-4993"	"MB-4937"	"MB-5519"	"MB-0466"	"MB-4716"	"MB-4855"	"MB-4671"	"MB-5001"	"MB-5305"	"MB-4867"	"MB-4701"	"MB-4929"	"MB-5315"	"MB-4682"	"MB-5097"	"MB-4599"	"MB-5256"	"MB-4894"	"MB-5013"	"MB-4616"	"MB-5084"	"MB-4661"	"MB-4866"	"MB-4741"	"MB-4644"	"MB-4758"	"MB-4764"	"MB-5201"	"MB-4981"	"MB-4721"	"MB-5041"	"MB-4686"	"MB-5244"	"MB-5004"	"MB-5185"	"MB-5119"	"MB-4977"	"MB-4702"	"MB-4986"	"MB-0180"	"MB-4634"	"MB-4688"	"MB-4003"	"MB-5197"	"MB-4906"	"MB-0166"	"MB-4935"	"MB-0869"	"MB-4999"	"MB-4233"	"MB-4941"	"MB-5017"	"MB-4154"	"MB-4762"	"MB-5116"	"MB-5287"	"MB-4737"	"MB-4641"	"MB-0408"	"MB-4745"
"ILMN_1767446"	7.44388209037916	5.71214289790829	7.11330681143311	7.37272088405925	6.4188453608883	5.96075532120753	6.89236432991107	6.79306370594833	7.2860708575097	6.15290519656256	6.74792468565605	8.03559596422836	6.34756297082838	6.5196205609308	6.91220073876979	6.60349231506924	7.36107351877372	6.11314938771191	7.14817791357893	6.46072777595297	7.26073760644075	6.64286022130933	7.35211665393846	6.70548333638151	6.54184846931445	6.8115730317665	6.29240249418021	6.85298459602509	6.9179969846719	6.96468753143241	8.56437588116013	6.99687211287326	7.1002641952265	6.34414715087903	7.18043243102242	8.67739315848065	7.95653080040442	7.11361241831548	6.00702479522564	6.19999559466157	7.77503520301209	6.69026188349223	7.86598506985589	7.03829551960246	6.66296665220165	7.30782542896655	6.61162038361968	6.42382727698741	7.26497983486934	8.65924400801596	6.90646470514368	6.98150928632507	7.40859734694004	9.60327571100837	6.63016248828344	5.89214285207512	7.27616190493824	6.39977646767009	7.37706687603843	7.45879112108289	6.97944545928401	7.34803449662191	6.53770751608161	6.49996525731527	7.58252602955745	6.60304209899217	7.30930191846121	7.46933667937857	6.7437027478511	6.96034408448478	6.2258402148233	6.58813575788965	7.77255264382854	6.00814464764435	6.53024649537017	6.93675814246279	7.07689757062835	6.96343590280863	6.31462271186254	6.77957624255529	6.74529052369196	6.91283375649183	7.49017585289287	7.25226497643494	7.50474652304238	8.67749971273922	7.23683914919117	6.63123000156895	7.50223136457741	6.70570714571286	7.00539455648758	6.83420661649075	5.84682157129071	7.89161964395627	7.77627597881877	7.09780412770481	6.85776617919071	7.25001480324768	6.92246429329526	6.23041206396501	6.76230966663271	6.2221512671585	6.90359752902886	6.33816470035928	6.67974826593649	7.58016813814533	6.71810161967301	7.85181765776229	8.23956958718017	6.48285607793585	7.65111183704912	7.44495135029911	6.95946153347873	6.81297387293488	6.76145281333279	7.11525933387321	5.89466548842787	6.74015352822116	6.17337586025537	6.56037379277851
"ILMN_1741801"	6.04805345620167	5.72324864841716	6.29371015421372	5.53310435012395	6.67727154601309	6.17660923985255	5.86891553885406	5.90372835673169	5.8325782126619	6.08350613271963	5.7346138758335	5.92215834580685	6.14148955096276	5.94448312488097	6.35627972204395	6.04011083518806	6.72349974617642	6.32158764283958	6.22334820089917	6.09678377029347	6.40305124259742	6.32692971489676	5.66957459076785	6.5265497336716	6.29474836323939	6.09376116144888	6.06787266024637	6.43648183325721	5.78833002279957	6.3851039799621	7.07551879834748	6.00084532677959	6.18118038550472	6.77948480733736	6.60663672704554	6.08868245925961	6.10439659710389	5.85728544518052	6.66324931728603	6.25608509556266	6.87627457418556	6.14159605222794	6.89423723568748	6.17349322970703	7.08762896768047	6.0808007159597	7.2445057884152	6.5973480448437	6.4049225677261	6.27241814470545	6.29994258122973	5.61093495449709	6.12345885776701	6.2283498347814	6.5369232214646	6.20147742624718	6.55524873658182	6.0565485117461	5.99370316761893	6.39076433472144	6.3618328047323	6.73491990274821	5.87478928225057	5.85121936249919	6.28101181700047	6.36923921147944	5.7510300569731	6.44593231659559	6.27345722678611	5.51104855000776	5.61205733732273	6.31853955144904	6.79036389177756	7.45805822999614	6.47072010693933	6.49836402405985	6.43425430863289	6.80632916738111	6.17469276760497	5.66121480141183	5.85888756854655	6.03352221729168	6.08945873956716	5.8657313138499	6.53738483717403	6.15076317646245	6.24541484957073	5.82527114505083	5.89361646366442	5.7636352986129	6.55947235905398	5.82177476229587	6.93938265662805	6.86171960426379	6.14000545812302	5.93615424973819	6.1735104560508	7.68671999829772	5.98946972121426	5.7096749773176	5.62296762813613	6.31057378523654	6.60311968695789	6.10639138018292	6.32205703502376	5.80549831694577	6.26034401013267	6.24956841926589	6.19527910908066	6.11682243413169	5.83404113618312	6.03572894993537	6.63058465907136	5.96858424409626	6.56426737247284	5.46796968206508	6.83700360939765	6.12358796793627	6.10755906792159	6.34334914054012
"ILMN_2043060"	5.44679422862778	5.49771027509781	5.45888338898488	5.31999463405506	6.2139996657896	5.24945043413178	5.8997741397168	5.46771551041072	5.48721104097374	5.15254374075868	6.44452528218918	5.40930880890599	5.45048735574795	5.8609619536449	6.03022314748003	5.56732635995676	6.9069165003592	6.59889694119113	5.70929229991907	5.34173399359066	5.31785754871607	6.25466210850321	5.24843583076188	5.86734452161786	6.35972963009429	5.48455388433365	5.19151063800915	5.39101636789801	5.07163715354944	5.41043480173108	6.0322432581177	5.42508408715756	5.57455550165898	6.69666308744654	5.23525334844589	5.70961207789818	5.2282029968991	5.16350442067707	5.6785038987889	5.34541597120245	5.59616556133177	5.30132498969228	7.21952241324998	5.85920332366014	6.52969277537034	6.5776218912518	6.01781734145503	6.21431683039089	5.94812896583295	6.85869555355871	6.27334454402394	5.42819724259985	5.57522396686564	6.71294260872514	5.87504733441623	5.51454247084027	5.15116160761439	5.91590373026966	5.38606167712935	5.7033850999387	6.29361962529168	5.57430350389766	6.20055036401712	5.80131466597766	5.33983444594553	5.73894365583474	5.98149905447495	5.36917549079159	5.57116615148694	5.20516555123579	5.86741279699361	6.40912959974974	5.59228575114636	5.2649142607108	5.79984810495901	5.24521430401506	5.81484245318547	5.61994446796652	5.2439737179271	5.80561196851323	5.33150156892168	5.38310050936369	5.37213189634545	5.06347147664795	5.57708889233576	6.07873476921522	5.52964451142055	5.382997016875	5.05824991158782	5.33608099908732	5.53431692505023	5.6854520138954	5.20299735222706	6.14664397167205	5.31710107506776	5.22781339023015	5.43122958144115	5.3434075914837	5.62144409679907	5.29241845649226	5.75078140662407	6.40836204855002	5.50005500114977	5.97932653567848	6.00739667955072	5.14588067061062	7.05193542558958	6.54724940414224	5.66266253184321	6.25023408454713	5.86246840704951	5.49219750762693	6.05404218339122	5.67112171610629	5.51148642457016	5.30931116893248	5.57810697410852	5.41116060478791	5.3519029609178	6.05124173559449
"ILMN_1769092"	7.4160829523918	8.52836909681538	7.04312548735539	7.62545500664324	7.00641651530015	8.92107556879141	7.13848931326173	8.43112994386293	8.80880524348538	8.57295546392189	8.0248251797058	8.27805933369871	7.93628486159792	7.18637741749402	8.84357663729519	8.89941965706188	6.7681789640027	6.67171057969012	7.5652990475971	7.79357378813239	8.22811503700984	7.06996159652707	9.11980707264596	7.26176323077992	7.65022102584889	7.2772855152116	8.45686950078138	7.90592337646218	7.62690744671172	7.42306648835244	6.88420612217281	8.93565468889101	7.75519813222362	7.36202856025331	7.46017939520436	6.5428157749457	8.18268184439548	8.29938156192674	6.7237100756599	8.1586056394519	7.01741147847557	7.77839438402554	8.48213498017438	7.55804713662264	6.11201842286496	6.54142775974557	6.52883211223729	7.10599441835728	7.73082287873397	7.35464629710537	8.0486501828044	8.9526523306783	7.38498675309301	6.83068827184586	7.42626974236883	8.50553927128394	8.08148786301051	7.83656189924902	8.68907472490382	7.48660043038016	7.25135252467405	7.68380535160355	8.17372583032129	8.43472415648669	8.12033753500206	7.68520645843754	7.57728646239934	9.06754698249491	8.24866610274281	7.81156194502574	8.9814375390898	8.1284561610266	6.83205347180192	7.79061802018018	8.1586778201097	8.23870712098696	7.92567377764201	9.17442883530452	8.39846301982232	7.52665505625599	8.16101905025478	8.43945719502343	9.66809043309595	7.2104545427168	7.1115439492209	6.92687906234769	8.14525688096984	8.31537143990784	8.45721969382179	8.30755566492943	6.82259377805178	7.5170038299303	8.84416149207862	8.16868710759697	7.57260957744712	8.60373568608934	7.99983407748178	10.2296124768672	7.52249730828024	7.7980629653475	7.14169773528687	7.2894871462505	8.07553039051342	6.89223820801185	7.68033791477433	8.54160513977444	6.98108679256691	6.36226935321943	9.55639511413518	8.74108422858121	7.92105864346885	6.80492480431122	7.70505353277824	9.06102367625164	8.1898168327188	8.38756069735513	6.34710283881122	8.24085116916521	8.56883643792105	7.39497939723415
"ILMN_1732799"	9.3028702502181	7.73837695563027	7.95985879612817	9.62059568093472	8.97023551607346	7.34568356829603	8.31839024127854	7.67453936583982	9.97122346449062	8.04450723931174	8.43517034497457	10.2843297034964	7.78887780978821	8.90985673968364	8.14243241326722	9.72296703611648	8.75950191659634	8.19577672971651	9.1339827137833	8.47049470563623	9.46936805583283	7.35074413376216	8.73202007389904	8.13825620100505	9.14367320539623	7.5559744277174	7.2746841893629	9.21389442013053	8.66845454722492	8.98454298265735	7.80475441113051	8.26289334156445	9.2111813549607	8.77756963979238	8.11111953144216	8.07211355844936	8.94158135136845	9.31787003269146	8.46249132668296	8.18836187441496	8.29659899446619	8.17666675808976	8.40721291732535	8.60883416214159	7.45954109328948	8.44046965258621	7.3834403238244	8.00724951602356	9.20695858227549	8.66438048641468	8.75988059911636	7.47888103608842	8.19813525620267	8.13275727477946	7.89824665302998	8.19024021279067	8.29404053161725	7.15282942265994	9.24722335109277	9.70183063453599	8.02682306176944	8.45432017307783	8.65966602390942	8.1612425835892	8.99199687287736	7.86738811981398	7.53224289168948	9.60195451848296	7.36639223203244	8.55245462844756	8.35591003515524	8.83149116510139	8.3654039584491	9.05404372661681	8.24341994531191	8.0439357594393	8.54810369794535	8.66832401230955	7.97145505705483	7.55096675033519	7.68593239812825	8.13723357163976	7.91298969359205	9.43304234500036	8.08646711755059	7.73339954576765	9.02067502646338	9.08041007856224	8.05514515901569	9.92347602388197	8.16519105031323	8.97815108945787	7.85176213457914	7.92253548994506	8.45789676485424	9.39209783777579	8.05396775194658	9.47161621392242	7.85709383079512	6.84445301315122	8.18110746083999	7.79771453378953	7.5881730750341	9.40914823647698	8.10308188125054	8.78075974290243	8.72161994901293	7.37719644556048	8.12031493140169	8.3037381939841	9.42157768438683	8.16492934349633	7.96817587932706	8.71590317405288	8.01986574935484	8.80875910345295	8.67465029787849	9.24098159474049	7.57761337187635	8.35436077775967
"ILMN_2325028"	6.11374760872858	5.84907187761517	5.57670238209752	6.39960323243588	6.60998685599907	6.25585151510273	5.74440218739338	5.59908547245133	6.64327280185531	5.64540037127182	5.59026994452475	5.68333660027132	5.81033803744195	5.90949120833094	5.64105069822622	5.57625952117632	5.44635338430901	6.59665947578415	6.19780335218223	5.62192433929314	6.10361574225317	6.22849097582829	6.07672663081671	5.58481612281021	5.48752645250037	5.77902730134908	6.21693870750977	5.77391217392077	6.15417807330448	6.20569850768429	6.13516837549278	6.03368219545617	5.28229397438493	5.55223518834457	5.81596454846554	6.27464957197753	5.79153641697289	6.38518658083717	6.48061254247572	5.79106413070029	5.51213805268674	5.59685006024042	7.05041448334826	5.74856281073838	5.75471376087298	6.95082499690066	6.30266685210814	5.43267866033444	5.55347516894142	6.24033915155238	6.69741630697898	5.50020029854995	5.5622659039675	5.53343614997967	5.60608618875825	5.70205844383816	5.8789278434398	5.50349387167345	5.9191971550311	6.23357676131043	5.78923132061505	5.62692133154766	6.47218383668953	5.73265816428652	5.67593137066727	5.70626260353855	6.36756444579767	5.60874076003768	5.42797323333177	6.74481970159444	6.82033088321812	6.76614689775301	5.49905379863566	6.14973576517955	5.35986162202708	6.4696112995014	5.90468451422255	5.5614163987633	6.57292067714781	5.9859155253486	6.20127855522056	6.15276987534312	6.09549381851211	5.99025202005218	5.58904552720984	6.03479329422274	5.64800261647783	5.46599620755036	6.08979367240741	6.31525878401511	5.99757885653759	5.83971806479811	5.68296163051921	6.6039663739384	6.62647233837078	5.96134164433325	6.1915547346927	5.78348190735826	5.76478502977187	6.24704395614568	6.6099877555328	5.92982332681486	5.77011693323732	5.70494445350605	6.28570442073688	5.5479417995836	7.3830452015318	6.02845067102459	5.59066643663438	5.94843819889064	6.71813066154879	5.99363644245545	5.66480309715105	6.08942798383029	5.68768939589091	5.51265353836175	5.55224566140929	7.11230792150439	5.42283617047762	5.81434568499383
"ILMN_2071682"	6.97386158745151	6.86229144226442	7.91394728279208	6.36652016176685	6.59099857792919	8.36367056110792	6.26803702951368	6.85744068939665	6.83733932955585	7.24543593391958	6.49752184234505	6.3955971756711	7.95513772417864	6.4963729818972	6.81403357761988	6.68346008717924	6.99798553341471	6.60220815035855	6.81584314590035	7.01514620036416	6.74226169703237	6.94435809068308	6.43328303920938	6.31762075712792	6.9008254172477	7.35288408772925	9.60489245714973	7.15898430294921	6.70301434345728	7.4289685898509	6.90684830021623	7.41723738487264	6.52628048034195	6.98082068598274	8.131305818841	6.97943157975049	7.07172647698887	6.88295537909459	6.5778833399519	7.46672427893968	6.81177260766145	7.14901242674511	6.84855734092267	7.11162141927791	7.29856139493111	6.21090392970909	7.58927459193361	7.20878240272426	9.59902202031637	7.29765476514104	6.94099052223158	8.16310685486418	7.33117731511947	7.06037603164841	7.75404738970857	8.002583348583	6.83410667636813	7.09381174601243	6.75380913966783	7.02065743401174	7.23601878880028	6.68407069164091	7.06823149297239	7.32584412910928	6.91935188682415	7.43657157958318	7.0328841470079	6.37364776188174	7.5275990900316	6.80202447514014	7.07497725477768	6.84618632985434	7.53880913507638	7.17707020774247	6.6079481617517	7.08198926131181	7.63591731720774	6.8939233362035	10.016023581196	6.81795913717365	6.87463030605101	7.35493596257896	9.58546408622563	7.04128339008704	6.72909637357876	7.36955669954184	6.92233171707991	7.63332793934733	6.88404445938803	6.58419535675206	6.999499935315	6.52712802669456	7.18100937562566	6.24904545160738	6.88763444390661	7.03467934414318	6.75797062166035	6.32235569027963	6.48011128117491	7.88047376653756	6.98386377561285	6.85245098296358	6.96688364812835	8.88639903294282	8.19126027733493	6.9493998354478	6.99054742614732	6.61479439461784	9.31283166433608	7.6663129519483	6.81102697326272	6.86157601995393	6.89060003990553	7.30795686717071	9.71750019903734	6.67991697484178	6.57794031842467	7.47895044227394	7.23612341942865	6.69694853176553
"ILMN_2083946"	6.03343808003576	5.56458206269736	5.65604526548766	5.7785886856067	5.73929336828014	5.84813022496674	6.00365623290224	5.84328282912399	5.51917372825479	5.75990042795273	6.20168828275222	5.5390341567833	5.39743530618054	5.43537385367127	5.69900267197199	5.77966331757842	6.56584082015533	6.01576617558967	6.11263895096259	5.33984145640747	6.02411916216407	5.67707910240244	5.66128783062248	5.8412628941866	5.73558711460147	5.70789879871859	5.44314653675034	5.47411087110459	5.80598349582594	5.53754451733914	6.55314693650375	5.78792095527107	5.60418524774832	5.9310276034828	5.39521063092211	7.18084657876351	5.49844699619666	5.67038443624664	5.67083450357724	5.31210134131933	7.16311278174458	5.78676480166455	5.5222259430874	5.31831395599232	8.14196666478378	5.99510765150267	6.1729466698972	5.94870526064605	6.00890707027641	6.43622033924442	5.65871430842541	5.79103405911996	6.08183014130008	6.31911029090019	6.14122879857366	5.37288095416862	5.41475306548349	5.69805554971894	5.65783239303729	6.30516307263154	5.88991992247504	6.08404708961743	5.63453875811843	6.27613889063118	5.56957700996931	5.74626408877086	5.58338167510769	6.55839961358897	5.16699687254392	5.72934925912328	5.53227960601819	5.51534046587682	6.58298236216578	6.26315078265646	5.60025106255565	5.43273712035217	5.7651621861389	5.55540055860676	5.67634921153678	5.34811501184195	5.53188873958862	5.59017434207881	6.40755669621866	5.76981686145685	5.92265246570301	6.30153088402902	5.88356280042803	5.61617377221237	5.90500135009231	5.52969175194933	5.75696479142806	6.11557496287669	5.1693234428346	5.95902526279817	5.58947883055121	5.92151240068828	5.7070716537188	5.56958855849377	6.07248826495127	5.81135052340626	5.77022983324752	5.52727734121493	5.58806839229631	5.86283107209466	6.1758353412856	6.13302541993451	5.78203792601452	8.56383921865563	6.49541645151735	5.63935194970874	5.88951012507757	5.73805567609059	5.50165964346762	5.73098520653597	5.50217101019617	5.64020481179807	6.12653604634345	5.70816438772514	5.28956481604797	7.2243385517077
"ILMN_1720604"	7.7821577555128	6.70254378043298	7.53249108706365	6.9034040693103	5.90047317040458	7.45949722111428	6.2800385781774	6.88230736549027	7.2633672393625	7.21418524694842	6.45186088141362	6.91202129983215	7.8437931283704	6.47087528105728	7.53570511645837	7.43100891000942	5.97464098139474	6.90676232195178	5.96492914259112	8.33377681255055	6.69081595867588	6.98460536888116	6.17214338417667	7.53520005744536	6.84553397208041	5.93832751530905	7.38019147447742	7.94941790677398	7.49878997168542	7.5551971507376	5.73978221242651	8.05308194161885	6.89470454792427	6.375820131345	7.31439924760645	6.30750819580203	7.72246580727014	8.18772023087357	6.07778337810413	7.7476452441533	6.35302055789577	7.44788978205859	7.53383657976056	7.25120030834705	5.89861067616249	6.4105756117257	6.05869922226883	5.56681590707368	7.30491037052978	5.88962439266293	7.88750599605708	6.8159280720852	6.32943626033578	6.07014257686673	7.56836507722192	7.3038205933928	7.22158792388997	7.33461921446387	7.33316910221131	6.22939809811696	6.02304704367055	5.78956679497904	7.22054959899811	7.31861737380003	7.49649805978344	6.96266965213198	7.40573822463477	7.52774482051775	8.83308745059367	7.59669574166952	8.42729573664987	6.36733131271293	6.47491372344304	6.91706340819847	7.34878502913537	7.91231500172994	6.79550780848683	7.01805059775068	7.37667523006722	7.77363739214841	7.66025353525535	6.10671354767719	6.98524667905757	7.46550423838762	6.68473425758823	5.47184625346281	6.33502909516515	7.13557054440819	6.87497066381844	7.11635267796416	6.76505274584453	7.33363519823792	7.56781563537405	6.51243304562889	6.98453651601562	7.04638786594859	7.41564422868824	7.57024547056609	6.29211657242186	7.17834169975295	6.52350534225439	6.84749671426921	7.03869058053525	7.50727077185622	8.65670947737537	7.36834751265794	6.12922222371074	5.49834876431032	7.5878161315928	7.66710640251017	6.49857840801377	6.69605976335694	6.21222089874685	7.16765988048111	8.03802247035257	7.21796759577516	7.44179496602984	7.17643149990294	7.38527517161234	6.11716780109504
"ILMN_1720114"	6.89853022422489	7.21261333944668	6.23569194430143	6.37140271558593	6.504932109525	6.10967374829722	6.78580458656353	6.6696420649153	6.15880217238374	5.9483588506143	6.44325422658985	6.56444023933029	6.64478580414159	6.09277856774692	7.18776920063548	7.33434034419906	7.44813174872725	7.32992250907236	6.24434622722311	6.44576383010422	6.01009363893803	6.41471996769794	6.27253480016065	7.77013200979795	6.57478824561912	7.48151212090257	7.7802764154241	6.4273004828886	6.48711540204366	6.07552607077107	7.81418856527017	6.37908118638234	6.73032741833127	7.17396736139875	6.10903956599546	6.14798322804566	6.03121649333886	6.15900254826863	6.88400917416027	6.09763822573449	6.41124809661795	6.36360331740267	6.68191414992473	6.24434622722311	7.0890744056431	6.21633587306328	7.43998817692755	7.46532334525867	7.06272916600966	7.40392583714324	6.83212319746765	5.85875589208123	6.16442158877513	6.80854617349238	6.81569058459253	6.84715710673832	7.48492953698239	6.48762721460759	6.22178401683899	6.35589759684046	6.8998471257442	7.03974040655516	6.85655119460968	6.23808966925977	6.41221537485527	6.66606932443384	5.91932218308778	6.18068477355941	6.00324367337815	6.01952238375722	5.92994258548167	6.65015236994718	6.13351611630514	6.57024010370115	6.69755941744711	5.92466226436981	6.18011705943277	7.51929923229751	6.41111973093734	6.28180317042591	6.00740424531473	6.24687154920755	5.90736797447684	6.15956897697959	6.44214814250588	5.99126362062526	5.97408566537391	6.61970540078943	5.68775743239271	6.30493243722301	6.17771601875045	6.32698791779489	6.59887285694388	5.69940204680704	6.31436814289219	6.23579688774536	6.51800760980297	7.0006982209554	6.28147756228361	5.57258824914081	6.04561163568401	7.78404090239388	5.72247704009501	6.55987772256378	7.63426421698654	5.78428232595257	6.47710383244936	8.26802786461328	6.71020286683109	6.6837767890215	6.0837289214089	6.23310632399247	6.53701920629551	6.10774155194748	6.37796996016235	6.29877277490702	6.96976179168257	6.66469351157288	7.39706764799472	7.03736495501995
"ILMN_1756723"	5.29266284494361	6.55843693791202	6.53580007713216	6.08043464962948	5.99681461387537	6.42435659440576	6.1908807804691	5.79916670313571	6.25000366105944	5.69322569643026	6.17263627188248	6.20917556558111	7.0686179833083	6.68686649803297	5.82051908233251	5.60191457309979	5.37126044963749	5.7739145384757	5.67598405012377	5.42907965879406	5.32199058432519	5.76750361734361	6.29737771925521	6.11275596094494	5.74300468966774	5.57216493975985	6.6241384992133	5.85192290736201	6.41242848721218	5.91170846485852	5.606959555149	5.84580856598409	5.4538788982365	5.74177935677886	5.71560269455249	5.76222657119763	6.15204199649677	5.4478895334513	5.7121686631837	6.17127119615383	5.37704465337989	6.20551450380568	5.77487265578232	6.01994878155413	5.83553767859857	6.03708302670741	7.22935323048572	5.66657503682233	6.05416433674919	5.48230244339627	5.61536979686672	5.82441322835364	5.70394149587832	5.48215579479799	5.92065722970274	7.1762930437869	6.51671272347109	5.39903289514385	6.37971382472152	5.3226130707427	5.48085917200496	5.66841844843265	5.57505975899156	6.65414243449842	6.24770241145848	6.07134315110821	6.30598442972992	5.97097689959724	5.59316545139814	5.74023329490989	6.79479015287098	5.74431153874743	5.78894391902371	6.01364354192737	5.95110460016861	6.08451637816934	5.45262727502575	5.53147399958395	6.09170237332087	6.04440795851142	5.72070047664992	5.92369740398842	5.81590323410653	5.75608778376286	5.86029903526171	6.27743330967772	5.80711871261189	5.75519169285467	5.68010515724105	6.57940848385907	5.39703169051214	6.01252637387861	5.47813084010505	5.31012498901616	5.39482817678466	5.68077857644034	5.6197138873237	6.73948714387698	5.79468777822587	7.30939873738094	5.98835779804036	6.71632227683654	5.80470126736532	5.75047894277519	5.4185480302337	7.44141026493934	5.72769180594144	6.50025977300985	5.8074250693811	5.76816606186648	5.69152383842397	5.86640850784313	5.89064210395542	5.43508879499471	5.71750927663775	5.62366872659546	5.92621555218801	6.34506759863196	6.51611738039977	5.28500373774735
"ILMN_1785731"	6.25779092998263	6.1187808932275	8.02666216937669	6.09135214504357	6.41122239386173	6.64234833821345	5.72065597616062	5.40274566149733	5.78956040005188	6.68452172053014	5.55819237586212	5.50550817844108	6.44460231417408	6.96218873724606	5.63392883461777	6.0280838632307	6.29732761389789	5.79299246105844	6.7101579520237	6.58351615950979	5.27474993530489	5.91789526093042	6.2366108294836	6.28993430934552	5.62432329937965	6.95092809282037	7.40198861671952	6.21803924343279	5.75687472934519	6.44125002722183	5.80001609342712	6.09350036028876	6.09107951373239	6.72883804542676	7.73276594259009	5.97674301779899	5.57102915752283	6.64204196511409	5.94905655256859	7.03840586753653	5.7482701890706	5.94552123905365	6.03223359948839	5.74554627218152	6.08732505660598	5.4687563909471	6.74701327548793	7.31830679370988	6.53189695827851	5.59010997565443	5.84022045836608	6.62399032868611	5.8597626384566	5.68072818215729	6.25914812803271	6.6483023493779	6.24929280921104	5.7359312839554	5.88872083383131	6.72450581794267	5.35261357739295	5.96649256050197	6.39923837248819	6.67008086588771	6.3135797770437	7.99423577650651	5.87097499631235	6.41430757745227	7.17963841174089	5.98160911323692	6.44354843333867	5.49037945144813	5.64161476345341	6.72397854045154	5.97577423685666	6.1427851027659	6.49154109643431	5.92557214208376	6.38285639222313	5.56392303050215	7.32247788040919	5.54665989846773	6.27825283431816	6.03187215535577	5.42427430004938	6.5116127203544	5.61715829294476	5.7517888758539	5.6989038935066	6.55634957822016	5.46619906077295	5.96671023330232	7.67693207473512	6.71012781746837	5.9616196270725	6.7422728075757	6.71823597942776	6.47188013761684	6.04833434960131	5.62461143635436	6.60705873642013	5.63739938178793	6.67708704888758	7.09477332787624	7.86473941604666	6.43761535122532	6.95931111083396	5.97404190946052	7.23684827713041	8.1842210826425	5.5140518441641	5.89291658197789	5.57541126641408	5.76298005512863	6.29094609037519	5.81605574419545	6.79725978719588	5.75706738919413	6.19942803271983	5.87264684964867
"ILMN_1714445"	6.6844470192704	7.1302534651256	7.43556249782482	7.37884347289537	7.46302087612088	5.93312868257446	5.87711424345683	6.94064908263423	6.3379329580169	7.88995821165677	7.88029690649324	6.84601217803995	7.16326537884971	6.02324821442809	5.68412423880433	6.84429070935117	7.24071592621782	6.95892429180653	7.15199807920925	6.62838127792739	7.12069335805738	7.23979060324163	5.90689699271671	6.90720067944136	7.77529418162485	7.90886538920364	8.55081124956524	7.69542267261136	7.19086203787192	6.64933105376359	8.10425930733482	7.03032669991918	6.90254669188042	6.82712171453151	6.12132646220292	8.26870316753723	6.5522829335326	6.7014842144627	6.48208252349284	6.65440196931994	7.956011253865	6.30511241332866	6.66138613028768	6.88561495615295	8.55362957276856	7.70021305270908	7.53651332064149	8.53304014723503	8.19162487245695	7.87719772849171	6.26913612797031	6.3236311484304	8.09130999278599	7.96496916093869	6.89505975987316	7.54243772823108	6.87319138162223	8.49634481599106	7.0526939028071	6.78588773452091	7.23092093909057	6.25689286212763	6.5168853785846	6.4244691797357	6.13817331659152	7.21261585029554	6.42439164304854	8.45802418452595	7.58662138091722	6.73445349229393	6.76766983966518	7.15493200623473	7.6146296063062	6.6231525751419	7.54831854467155	6.82696270559619	7.05598479217355	6.5947695202134	8.66504845664049	6.69984019967914	6.4588824666976	8.14372946712407	6.7989470612708	7.11274042607134	6.15618700910186	7.7485981161567	6.03627244267541	6.42519473491278	6.50014936850852	6.52159975066168	6.5416564082674	6.63595764256889	7.28349471609975	6.54713844234424	6.63859799329602	6.86525944006382	6.24006905732122	5.65501872785655	6.16479962944335	7.17455827547486	6.67153045720073	6.05974735407007	7.92209950945146	6.65133493504908	6.45041337252507	7.70616307509637	7.83288970469196	7.35070586609505	6.49751519216841	7.10573849377521	6.33005036196469	6.42749913286147	6.18713123530114	6.83630638460733	6.46911292263327	6.49173742827293	6.08743331487951	7.27638640838664	6.77843772802307	6.2836055901625
